"X1","X2","X3"
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
210,825,826
154,770,771
157,773,774
161,777,778
162,778,779
166,782,783
166,782,783
167,783,784
167,783,784
167,783,784
169,785,786
160,776,777
160,776,777
171,787,788
155,771,772
155,771,772
161,777,778
155,771,772
167,783,784
169,785,786
134,751,752
134,751,752
144,761,762
144,761,762
145,762,763
151,768,769
142,759,760
142,759,760
142,759,760
152,769,770
161,777,778
161,777,778
168,784,785
186,802,NA
189,804,805
190,805,806
191,806,807
195,810,811
188,803,804
203,818,819
218,833,834
246,860,861
247,861,862
247,861,862
247,861,862
248,862,863
249,863,864
249,863,864
249,863,864
250,864,865
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
252,866,867
255,868,869
255,868,869
255,868,869
256,869,870
169,785,786
184,800,801
190,805,806
191,806,807
197,812,813
208,823,824
209,824,825
209,824,825
209,824,825
209,824,825
209,824,825
210,825,826
211,826,827
212,827,828
209,824,825
212,827,828
215,830,831
216,831,832
216,831,832
216,831,832
197,812,813
217,832,833
193,808,809
216,831,832
181,797,798
182,798,799
182,798,799
182,798,799
182,798,799
182,798,799
182,798,799
184,800,801
184,800,801
184,800,801
186,802,NA
186,802,NA
186,802,NA
186,802,NA
186,802,NA
186,802,NA
186,802,NA
187,802,803
187,802,803
188,803,804
188,803,804
188,803,804
188,803,804
188,803,804
189,804,805
190,805,806
189,804,805
189,804,805
193,808,809
194,809,810
194,809,810
194,809,810
195,810,811
134,751,752
134,751,752
134,751,752
134,751,752
135,752,753
135,752,753
135,752,753
135,752,753
135,752,753
135,752,753
135,752,753
136,753,754
135,752,753
137,754,755
137,754,755
138,755,756
133,750,751
133,750,751
133,750,751
140,757,758
140,757,758
140,757,758
142,759,760
142,759,760
142,759,760
141,758,759
141,758,759
143,760,761
143,760,761
143,760,761
144,761,762
139,756,757
139,756,757
144,761,762
145,762,763
145,762,763
145,762,763
145,762,763
145,762,763
145,762,763
145,762,763
145,762,763
145,762,763
145,762,763
145,762,763
133,750,751
137,754,755
146,763,764
146,763,764
146,763,764
146,763,764
146,763,764
146,763,764
139,756,757
139,756,757
139,756,757
146,763,764
146,763,764
147,764,765
147,764,765
147,764,765
147,764,765
160,776,777
160,776,777
161,777,778
161,777,778
160,776,777
162,778,779
165,781,782
165,781,782
167,783,784
167,783,784
167,783,784
168,784,785
181,797,798
185,801,802
233,847,848
235,849,850
235,849,850
237,851,852
238,852,853
242,856,857
242,856,857
243,857,858
245,859,860
240,854,855
240,854,855
247,861,862
247,861,862
220,835,NA
235,849,850
233,847,848
194,809,810
194,809,810
195,810,811
195,810,811
201,816,817
203,818,819
207,822,823
207,822,823
211,826,827
211,826,827
213,828,829
214,829,830
241,855,856
249,863,864
221,835,836
227,841,842
227,841,842
219,834,835
219,834,835
219,834,835
233,847,848
239,853,854
239,853,854
236,850,851
236,850,851
241,855,856
241,855,856
241,855,856
241,855,856
241,855,856
249,863,864
252,866,867
219,834,835
219,834,835
219,834,835
195,810,811
199,814,815
206,821,822
206,821,822
206,821,822
206,821,822
206,821,822
206,821,822
206,821,822
192,807,808
169,785,786
170,786,787
170,786,787
170,786,787
138,755,756
2,623,624
145,762,763
167,783,784
164,780,781
164,780,781
170,786,787
175,791,792
181,797,798
181,797,798
196,811,812
197,812,813
197,812,813
197,812,813
197,812,813
197,812,813
197,812,813
197,812,813
197,812,813
198,813,814
198,813,814
198,813,814
198,813,814
198,813,814
196,811,812
198,813,814
199,814,815
199,814,815
199,814,815
199,814,815
199,814,815
200,815,816
200,815,816
200,815,816
201,816,817
201,816,817
201,816,817
202,817,818
202,817,818
202,817,818
205,820,821
206,821,822
207,822,823
207,822,823
207,822,823
207,822,823
208,823,824
208,823,824
208,823,824
209,824,825
209,824,825
209,824,825
209,824,825
209,824,825
209,824,825
205,820,821
205,820,821
208,823,824
208,823,824
208,823,824
208,823,824
210,825,826
220,835,NA
221,835,836
223,837,838
224,838,839
219,834,835
219,834,835
219,834,835
227,841,842
227,841,842
233,847,848
219,834,835
233,847,848
233,847,848
235,849,850
236,850,851
237,851,852
239,853,854
236,850,851
242,856,857
243,857,858
243,857,858
234,848,849
244,858,859
244,858,859
244,858,859
245,859,860
240,854,855
241,855,856
247,861,862
247,861,862
247,861,862
248,862,863
248,862,863
219,834,835
251,865,866
252,866,867
252,866,867
219,834,835
251,865,866
138,755,756
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
136,753,754
187,802,803
166,782,783
167,783,784
167,783,784
166,782,783
167,783,784
169,785,786
177,793,794
132,749,750
132,749,750
132,749,750
132,749,750
133,750,751
133,750,751
133,750,751
133,750,751
133,750,751
133,750,751
134,751,752
134,751,752
134,751,752
135,752,753
136,753,754
137,754,755
137,754,755
138,755,756
138,755,756
132,749,750
139,756,757
139,756,757
140,757,758
140,757,758
141,758,759
141,758,759
141,758,759
142,759,760
142,759,760
142,759,760
143,760,761
143,760,761
143,760,761
143,760,761
143,760,761
143,760,761
144,761,762
144,761,762
144,761,762
142,759,760
145,762,763
145,762,763
145,762,763
145,762,763
141,758,759
143,760,761
143,760,761
146,763,764
139,756,757
139,756,757
139,756,757
139,756,757
139,756,757
139,756,757
140,757,758
141,758,759
141,758,759
141,758,759
197,812,813
200,815,816
203,818,819
204,819,820
204,819,820
148,765,766
148,765,766
148,765,766
149,766,767
149,766,767
149,766,767
150,767,768
150,767,768
150,767,768
151,768,769
151,768,769
151,768,769
151,768,769
151,768,769
151,768,769
152,769,770
152,769,770
152,769,770
152,769,770
152,769,770
152,769,770
152,769,770
152,769,770
152,769,770
152,769,770
152,769,770
152,769,770
148,765,766
148,765,766
148,765,766
148,765,766
148,765,766
148,765,766
148,765,766
148,765,766
148,765,766
148,765,766
148,765,766
148,765,766
148,765,766
148,765,766
148,765,766
148,765,766
148,765,766
148,765,766
153,770,NA
153,770,NA
153,770,NA
153,770,NA
153,770,NA
153,770,NA
153,770,NA
153,770,NA
153,770,NA
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
154,770,771
155,771,772
155,771,772
155,771,772
155,771,772
155,771,772
155,771,772
155,771,772
155,771,772
155,771,772
155,771,772
155,771,772
155,771,772
155,771,772
155,771,772
155,771,772
156,772,773
156,772,773
156,772,773
156,772,773
156,772,773
156,772,773
156,772,773
156,772,773
156,772,773
156,772,773
156,772,773
156,772,773
156,772,773
157,773,774
157,773,774
157,773,774
157,773,774
157,773,774
157,773,774
157,773,774
157,773,774
157,773,774
157,773,774
157,773,774
157,773,774
157,773,774
157,773,774
157,773,774
157,773,774
157,773,774
157,773,774
157,773,774
157,773,774
157,773,774
157,773,774
154,770,771
156,772,773
156,772,773
156,772,773
156,772,773
156,772,773
156,772,773
156,772,773
156,772,773
156,772,773
156,772,773
156,772,773
156,772,773
156,772,773
156,772,773
158,774,775
158,774,775
158,774,775
158,774,775
158,774,775
158,774,775
158,774,775
158,774,775
158,774,775
158,774,775
158,774,775
158,774,775
158,774,775
158,774,775
158,774,775
158,774,775
158,774,775
159,775,776
159,775,776
159,775,776
159,775,776
159,775,776
159,775,776
159,775,776
159,775,776
159,775,776
159,775,776
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
161,777,778
161,777,778
161,777,778
161,777,778
161,777,778
161,777,778
161,777,778
161,777,778
161,777,778
161,777,778
161,777,778
161,777,778
161,777,778
161,777,778
161,777,778
161,777,778
161,777,778
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
162,778,779
163,779,780
163,779,780
163,779,780
163,779,780
163,779,780
163,779,780
163,779,780
163,779,780
163,779,780
163,779,780
159,775,776
159,775,776
159,775,776
159,775,776
159,775,776
159,775,776
159,775,776
159,775,776
159,775,776
159,775,776
159,775,776
159,775,776
159,775,776
159,775,776
159,775,776
159,775,776
159,775,776
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
160,776,777
161,777,778
164,780,781
164,780,781
164,780,781
164,780,781
164,780,781
164,780,781
164,780,781
164,780,781
164,780,781
164,780,781
164,780,781
164,780,781
164,780,781
164,780,781
165,781,782
165,781,782
165,781,782
165,781,782
165,781,782
166,782,783
169,785,786
170,786,787
170,786,787
170,786,787
170,786,787
170,786,787
170,786,787
170,786,787
170,786,787
172,788,789
172,788,789
174,790,791
175,791,792
175,791,792
175,791,792
175,791,792
175,791,792
175,791,792
176,792,793
175,791,792
179,795,796
179,795,796
179,795,796
179,795,796
179,795,796
179,795,796
179,795,796
179,795,796
179,795,796
179,795,796
179,795,796
179,795,796
179,795,796
179,795,796
179,795,796
179,795,796
179,795,796
179,795,796
180,796,797
180,796,797
180,796,797
180,796,797
180,796,797
180,796,797
181,797,798
181,797,798
181,797,798
181,797,798
181,797,798
181,797,798
181,797,798
181,797,798
181,797,798
182,798,799
182,798,799
182,798,799
182,798,799
180,796,797
183,799,800
183,799,800
183,799,800
183,799,800
183,799,800
183,799,800
184,800,801
184,800,801
184,800,801
180,796,797
184,800,801
185,801,802
185,801,802
185,801,802
185,801,802
185,801,802
185,801,802
179,795,796
179,795,796
179,795,796
179,795,796
180,796,797
180,796,797
180,796,797
180,796,797
180,796,797
185,801,802
186,802,NA
187,802,803
187,802,803
187,802,803
187,802,803
187,802,803
187,802,803
187,802,803
187,802,803
187,802,803
187,802,803
187,802,803
188,803,804
188,803,804
188,803,804
188,803,804
188,803,804
188,803,804
188,803,804
188,803,804
188,803,804
188,803,804
188,803,804
188,803,804
188,803,804
188,803,804
189,804,805
189,804,805
189,804,805
189,804,805
189,804,805
189,804,805
189,804,805
189,804,805
189,804,805
189,804,805
189,804,805
189,804,805
189,804,805
189,804,805
190,805,806
190,805,806
190,805,806
190,805,806
190,805,806
190,805,806
190,805,806
190,805,806
190,805,806
190,805,806
190,805,806
191,806,807
191,806,807
191,806,807
191,806,807
191,806,807
191,806,807
191,806,807
192,807,808
192,807,808
192,807,808
192,807,808
192,807,808
192,807,808
192,807,808
192,807,808
192,807,808
192,807,808
192,807,808
192,807,808
193,808,809
193,808,809
193,808,809
193,808,809
193,808,809
193,808,809
193,808,809
193,808,809
193,808,809
193,808,809
193,808,809
194,809,810
194,809,810
194,809,810
194,809,810
194,809,810
194,809,810
194,809,810
194,809,810
194,809,810
194,809,810
194,809,810
194,809,810
194,809,810
195,810,811
195,810,811
195,810,811
195,810,811
195,810,811
195,810,811
195,810,811
195,810,811
195,810,811
195,810,811
195,810,811
194,809,810
196,811,812
196,811,812
196,811,812
196,811,812
196,811,812
198,813,814
198,813,814
198,813,814
199,814,815
199,814,815
199,814,815
199,814,815
199,814,815
199,814,815
200,815,816
200,815,816
200,815,816
200,815,816
201,816,817
201,816,817
201,816,817
198,813,814
202,817,818
201,816,817
203,818,819
203,818,819
203,818,819
203,818,819
203,818,819
204,819,820
204,819,820
204,819,820
204,819,820
204,819,820
205,820,821
205,820,821
204,819,820
206,821,822
206,821,822
206,821,822
206,821,822
206,821,822
206,821,822
206,821,822
208,823,824
208,823,824
208,823,824
208,823,824
208,823,824
208,823,824
208,823,824
207,822,823
210,825,826
212,827,828
213,828,829
213,828,829
216,831,832
217,832,833
217,832,833
206,821,822
206,821,822
206,821,822
206,821,822
206,821,822
206,821,822
206,821,822
206,821,822
206,821,822
206,821,822
206,821,822
206,821,822
206,821,822
206,821,822
216,831,832
218,833,834
218,833,834
218,833,834
218,833,834
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
220,835,NA
220,835,NA
220,835,NA
220,835,NA
220,835,NA
220,835,NA
220,835,NA
223,837,838
224,838,839
224,838,839
224,838,839
224,838,839
224,838,839
225,839,840
225,839,840
225,839,840
225,839,840
225,839,840
225,839,840
225,839,840
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
220,835,NA
226,840,841
226,840,841
226,840,841
226,840,841
226,840,841
227,841,842
227,841,842
229,843,844
230,844,845
230,844,845
230,844,845
221,835,836
219,834,835
227,841,842
227,841,842
227,841,842
227,841,842
227,841,842
227,841,842
232,846,847
232,846,847
233,847,848
233,847,848
233,847,848
234,848,849
234,848,849
234,848,849
219,834,835
219,834,835
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
235,849,850
235,849,850
235,849,850
236,850,851
236,850,851
236,850,851
237,851,852
237,851,852
238,852,853
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
240,854,855
241,855,856
241,855,856
243,857,858
245,859,860
233,847,848
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
246,860,861
246,860,861
247,861,862
250,864,865
250,864,865
250,864,865
206,821,822
206,821,822
206,821,822
206,821,822
206,821,822
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
235,849,850
238,852,853
237,851,852
240,854,855
241,855,856
242,856,857
243,857,858
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
246,860,861
246,860,861
250,864,865
257,870,871
256,869,870
159,775,776
185,801,802
202,817,818
212,827,828
215,830,831
216,831,832
216,831,832
217,832,833
215,830,831
225,839,840
227,841,842
227,841,842
232,846,847
233,847,848
233,847,848
238,852,853
239,853,854
239,853,854
239,853,854
240,854,855
242,856,857
243,857,858
243,857,858
245,859,860
245,859,860
245,859,860
246,860,861
240,854,855
250,864,865
250,864,865
249,863,864
249,863,864
253,867,868
219,834,835
209,824,825
209,824,825
213,828,829
213,828,829
214,829,830
215,830,831
215,830,831
215,830,831
227,841,842
227,841,842
148,765,766
149,766,767
149,766,767
149,766,767
149,766,767
149,766,767
149,766,767
149,766,767
149,766,767
149,766,767
150,767,768
150,767,768
150,767,768
150,767,768
151,768,769
151,768,769
151,768,769
152,769,770
152,769,770
152,769,770
152,769,770
148,765,766
153,770,NA
149,766,767
149,766,767
149,766,767
154,770,771
152,769,770
154,770,771
154,770,771
154,770,771
154,770,771
155,771,772
155,771,772
155,771,772
160,776,777
160,776,777
160,776,777
161,777,778
160,776,777
161,777,778
165,781,782
165,781,782
165,781,782
166,782,783
166,782,783
166,782,783
166,782,783
167,783,784
167,783,784
167,783,784
167,783,784
168,784,785
168,784,785
168,784,785
168,784,785
168,784,785
171,787,788
170,786,787
175,791,792
175,791,792
176,792,793
177,793,794
180,796,797
180,796,797
180,796,797
181,797,798
181,797,798
181,797,798
181,797,798
181,797,798
182,798,799
182,798,799
182,798,799
182,798,799
183,799,800
184,800,801
184,800,801
184,800,801
184,800,801
185,801,802
185,801,802
180,796,797
180,796,797
182,798,799
186,802,NA
186,802,NA
186,802,NA
186,802,NA
183,799,800
187,802,803
188,803,804
188,803,804
188,803,804
188,803,804
188,803,804
189,804,805
190,805,806
190,805,806
190,805,806
190,805,806
191,806,807
191,806,807
191,806,807
192,807,808
192,807,808
192,807,808
192,807,808
193,808,809
193,808,809
194,809,810
194,809,810
195,810,811
197,812,813
198,813,814
198,813,814
200,815,816
200,815,816
200,815,816
201,816,817
201,816,817
201,816,817
201,816,817
203,818,819
204,819,820
206,821,822
218,833,834
218,833,834
218,833,834
218,833,834
223,837,838
242,856,857
243,857,858
244,858,859
244,858,859
244,858,859
236,850,851
241,855,856
241,855,856
247,861,862
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
249,863,864
249,863,864
249,863,864
250,864,865
248,862,863
249,863,864
249,863,864
250,864,865
250,864,865
250,864,865
250,864,865
251,865,866
219,834,835
219,834,835
219,834,835
247,861,862
193,808,809
193,808,809
193,808,809
194,809,810
194,809,810
195,810,811
197,812,813
201,816,817
168,784,785
168,784,785
168,784,785
168,784,785
245,859,860
240,854,855
249,863,864
225,839,840
249,863,864
188,803,804
188,803,804
189,804,805
199,814,815
199,814,815
208,823,824
209,824,825
199,814,815
145,762,763
146,763,764
146,763,764
147,764,765
147,764,765
145,762,763
145,762,763
145,762,763
145,762,763
145,762,763
145,762,763
148,765,766
145,762,763
193,808,809
193,808,809
193,808,809
194,809,810
194,809,810
194,809,810
195,810,811
195,810,811
195,810,811
195,810,811
195,810,811
196,811,812
196,811,812
196,811,812
196,811,812
196,811,812
196,811,812
197,812,813
197,812,813
197,812,813
197,812,813
197,812,813
197,812,813
195,810,811
195,810,811
197,812,813
198,813,814
198,813,814
198,813,814
198,813,814
198,813,814
198,813,814
193,808,809
199,814,815
199,814,815
199,814,815
199,814,815
199,814,815
200,815,816
200,815,816
200,815,816
200,815,816
200,815,816
200,815,816
200,815,816
200,815,816
201,816,817
201,816,817
202,817,818
202,817,818
202,817,818
203,818,819
203,818,819
203,818,819
193,808,809
199,814,815
204,819,820
204,819,820
199,814,815
203,818,819
203,818,819
203,818,819
205,820,821
203,818,819
206,821,822
206,821,822
217,832,833
217,832,833
217,832,833
218,833,834
218,833,834
218,833,834
220,835,NA
221,835,836
219,834,835
219,834,835
219,834,835
219,834,835
231,845,846
234,848,849
234,848,849
219,834,835
233,847,848
246,860,861
248,862,863
248,862,863
250,864,865
249,863,864
249,863,864
251,865,866
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
253,867,868
253,867,868
253,867,868
253,867,868
253,867,868
253,867,868
253,867,868
253,867,868
253,867,868
253,867,868
253,867,868
253,867,868
253,867,868
189,804,805
189,804,805
189,804,805
189,804,805
189,804,805
189,804,805
190,805,806
190,805,806
190,805,806
190,805,806
190,805,806
190,805,806
190,805,806
190,805,806
218,833,834
223,837,838
219,834,835
219,834,835
234,848,849
240,854,855
246,860,861
247,861,862
247,861,862
247,861,862
248,862,863
248,862,863
249,863,864
249,863,864
249,863,864
249,863,864
249,863,864
249,863,864
249,863,864
249,863,864
249,863,864
249,863,864
249,863,864
219,834,835
219,834,835
219,834,835
219,834,835
223,837,838
253,867,868
219,834,835
219,834,835
167,783,784
173,789,790
174,790,791
227,841,842
228,842,843
228,842,843
230,844,845
230,844,845
230,844,845
230,844,845
230,844,845
231,845,846
231,845,846
231,845,846
231,845,846
227,841,842
227,841,842
227,841,842
227,841,842
233,847,848
233,847,848
234,848,849
233,847,848
233,847,848
233,847,848
235,849,850
235,849,850
237,851,852
237,851,852
237,851,852
237,851,852
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
240,854,855
236,850,851
240,854,855
240,854,855
246,860,861
240,854,855
240,854,855
240,854,855
249,863,864
250,864,865
251,865,866
251,865,866
251,865,866
251,865,866
251,865,866
252,866,867
253,867,868
224,838,839
224,838,839
256,869,870
257,870,871
194,809,810
203,818,819
255,868,869
8,629,630
177,793,794
178,794,795
179,795,796
179,795,796
180,796,797
181,797,798
182,798,799
182,798,799
182,798,799
184,800,801
183,799,800
185,801,802
187,802,803
187,802,803
187,802,803
188,803,804
188,803,804
188,803,804
189,804,805
189,804,805
189,804,805
193,808,809
193,808,809
193,808,809
134,751,752
134,751,752
132,749,750
132,749,750
134,751,752
142,759,760
143,760,761
140,757,758
163,779,780
159,775,776
162,778,779
159,775,776
155,771,772
160,776,777
160,776,777
180,796,797
182,798,799
179,795,796
180,796,797
168,784,785
188,803,804
188,803,804
188,803,804
188,803,804
188,803,804
188,803,804
188,803,804
189,804,805
190,805,806
191,806,807
194,809,810
194,809,810
194,809,810
194,809,810
193,808,809
198,813,814
199,814,815
132,749,750
150,767,768
188,803,804
200,815,816
200,815,816
200,815,816
200,815,816
201,816,817
202,817,818
205,820,821
196,811,812
196,811,812
198,813,814
198,813,814
198,813,814
198,813,814
204,819,820
204,819,820
204,819,820
208,823,824
208,823,824
216,831,832
214,829,830
217,832,833
132,749,750
132,749,750
132,749,750
206,821,822
206,821,822
206,821,822
210,825,826
210,825,826
210,825,826
219,834,835
219,834,835
220,835,NA
220,835,NA
221,835,836
223,837,838
224,838,839
224,838,839
224,838,839
224,838,839
224,838,839
225,839,840
225,839,840
225,839,840
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
220,835,NA
220,835,NA
220,835,NA
220,835,NA
223,837,838
226,840,841
226,840,841
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
219,834,835
227,841,842
227,841,842
220,835,NA
220,835,NA
220,835,NA
220,835,NA
220,835,NA
220,835,NA
220,835,NA
220,835,NA
220,835,NA
221,835,836
221,835,836
229,843,844
229,843,844
230,844,845
231,845,846
231,845,846
206,821,822
206,821,822
219,834,835
219,834,835
220,835,NA
227,841,842
227,841,842
227,841,842
227,841,842
227,841,842
227,841,842
227,841,842
227,841,842
227,841,842
227,841,842
227,841,842
232,846,847
232,846,847
233,847,848
233,847,848
233,847,848
233,847,848
219,834,835
219,834,835
219,834,835
219,834,835
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
235,849,850
235,849,850
235,849,850
235,849,850
235,849,850
236,850,851
227,841,842
237,851,852
237,851,852
232,846,847
238,852,853
238,852,853
238,852,853
238,852,853
230,844,845
230,844,845
230,844,845
230,844,845
230,844,845
230,844,845
230,844,845
231,845,846
231,845,846
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
237,851,852
237,851,852
239,853,854
239,853,854
239,853,854
239,853,854
239,853,854
236,850,851
236,850,851
240,854,855
240,854,855
241,855,856
241,855,856
241,855,856
241,855,856
241,855,856
241,855,856
241,855,856
241,855,856
242,856,857
242,856,857
242,856,857
242,856,857
242,856,857
243,857,858
243,857,858
243,857,858
244,858,859
244,858,859
244,858,859
244,858,859
235,849,850
242,856,857
245,859,860
245,859,860
245,859,860
245,859,860
245,859,860
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
236,850,851
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
241,855,856
243,857,858
246,860,861
246,860,861
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
233,847,848
240,854,855
240,854,855
244,858,859
247,861,862
247,861,862
247,861,862
219,834,835
228,842,843
228,842,843
242,856,857
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
240,854,855
241,855,856
241,855,856
241,855,856
241,855,856
241,855,856
241,855,856
241,855,856
244,858,859
248,862,863
248,862,863
249,863,864
249,863,864
249,863,864
249,863,864
249,863,864
249,863,864
249,863,864
249,863,864
249,863,864
249,863,864
249,863,864
250,864,865
250,864,865
250,864,865
250,864,865
221,835,836
221,835,836
247,861,862
247,861,862
247,861,862
247,861,862
247,861,862
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
248,862,863
